LSOACode,Cluster
E01021806,2
E01021807,2
E01021808,1
E01021809,2
E01021810,2
E01021813,2
E01021814,2
E01021815,2
E01021816,1
E01021817,2
E01021818,2
E01021819,2
E01021820,2
E01021822,1
E01021823,1
E01021824,0
E01021825,0
E01021826,0
E01021827,0
E01021828,0
E01021829,2
E01021830,2
E01021831,1
E01021832,2
E01021833,2
E01021834,1
E01021835,2
E01021836,1
E01021837,2
E01021838,2
E01021839,2
E01021840,1
E01021842,1
E01021843,2
E01021844,2
E01021845,1
E01021847,1
E01021848,2
E01021849,2
E01021850,1
E01021851,1
E01021852,1
E01021853,2
E01021854,2
E01021855,2
E01021856,2
E01021857,2
E01021858,1
E01021860,1
E01021864,1
E01021865,2
E01021866,2
E01021867,2
E01021868,2
E01021869,2
E01021870,2
E01021871,1
E01021872,1
E01021873,0
E01021874,2
E01021875,2
E01021878,2
E01021879,2
E01021880,2
E01021881,2
E01021882,0
E01021883,0
E01021884,2
E01021885,0
E01021886,2
E01021887,0
E01021888,1
E01021889,1
E01021890,2
E01021891,2
E01021892,1
E01021893,0
E01021894,2
E01021895,2
E01021897,0
E01021898,2
E01021899,0
E01021900,2
E01021901,2
E01021902,0
E01021903,2
E01021904,2
E01021905,2
E01021906,2
E01021907,2
E01021908,0
E01021910,2
E01021911,0
E01021912,0
E01021913,0
E01021914,0
E01021915,2
E01021916,2
E01021917,2
E01021918,0
E01021919,0
E01021920,0
E01021921,2
E01021922,2
E01021923,0
E01021924,0
E01021925,0
E01021926,2
E01021927,0
E01021928,2
E01021929,0
E01021930,2
E01021931,2
E01021932,2
E01021933,0
E01021934,0
E01021935,0
E01021936,0
E01021937,0
E01021938,0
E01021939,0
E01021940,0
E01021941,0
E01021942,2
E01021943,0
E01021944,2
E01021945,0
E01021946,0
E01021947,0
E01021948,0
E01021949,0
E01021950,2
E01021951,0
E01021952,2
E01021954,2
E01021955,1
E01021956,2
E01021957,2
E01021958,0
E01021959,2
E01021960,0
E01021961,0
E01021962,2
E01021963,0
E01021964,0
E01021965,0
E01021966,2
E01021967,2
E01021968,1
E01021969,1
E01021970,1
E01021971,0
E01021972,0
E01021973,0
E01021974,3
E01021975,1
E01021976,2
E01021977,1
E01021978,0
E01021979,2
E01021980,2
E01021981,2
E01021982,2
E01021983,0
E01021984,2
E01021985,2
E01021986,2
E01021987,2
E01021988,1
E01021989,1
E01021990,1
E01021991,0
E01021992,2
E01021993,2
E01021994,2
E01021995,0
E01021996,2
E01021997,1
E01021998,1
E01021999,1
E01022000,2
E01022001,1
E01022002,2
E01022004,2
E01022005,0
E01022006,1
E01022007,1
E01022008,2
E01022009,2
E01022010,2
E01022011,2
E01022012,2
E01022013,0
E01022014,2
E01022015,0
E01022016,2
E01022017,2
E01022018,2
E01022019,2
E01022020,2
E01022021,2
E01022022,2
E01022023,1
E01022024,1
E01022025,1
E01022026,1
E01022027,1
E01022028,2
E01022030,1
E01022031,1
E01022032,1
E01022033,2
E01022034,2
E01022035,2
E01022036,2
E01022037,2
E01022038,1
E01022039,1
E01022040,2
E01022041,2
E01022042,1
E01022043,1
E01022044,1
E01022045,1
E01022046,1
E01022047,1
E01022048,2
E01022049,2
E01022050,2
E01022051,2
E01022052,0
E01022053,0
E01022054,1
E01022055,1
E01022056,1
E01022057,0
E01022058,0
E01022059,0
E01022060,0
E01022061,0
E01022062,0
E01022063,0
E01022064,0
E01022067,2
E01022068,0
E01022069,0
E01022070,0
E01022071,0
E01022072,0
E01022073,0
E01022074,0
E01022075,0
E01022076,0
E01022077,0
E01022078,2
E01022079,0
E01022080,0
E01022081,0
E01022082,0
E01022083,0
E01022084,0
E01022085,0
E01022086,2
E01022087,0
E01022088,0
E01022089,0
E01022090,2
E01022091,0
E01022092,0
E01022093,2
E01022094,0
E01022095,0
E01022096,0
E01022097,0
E01022098,0
E01022099,0
E01022100,0
E01022101,0
E01022102,3
E01022103,0
E01022104,0
E01022105,0
E01022106,0
E01022107,0
E01022108,0
E01022109,0
E01022110,0
E01022111,0
E01022112,0
E01022113,0
E01022114,0
E01022115,0
E01022116,0
E01022117,3
E01022118,0
E01022119,0
E01022120,1
E01022121,1
E01022122,1
E01022123,0
E01022124,3
E01022125,0
E01022126,3
E01022127,3
E01022128,0
E01022129,0
E01022130,0
E01022131,1
E01022132,1
E01022134,1
E01022135,0
E01022136,0
E01022137,0
E01022138,0
E01022139,0
E01022140,0
E01022141,3
E01022142,3
E01022143,0
E01022144,0
E01022145,0
E01022146,0
E01022147,1
E01022148,2
E01022149,1
E01022150,2
E01022151,1
E01022153,3
E01022154,3
E01022155,2
E01022156,3
E01022157,1
E01022158,3
E01022161,2
E01022162,2
E01022163,2
E01022165,0
E01022166,0
E01022167,0
E01022168,0
E01022169,2
E01022170,0
E01022171,0
E01022172,0
E01022173,2
E01022174,0
E01022175,0
E01022176,0
E01022177,2
E01022178,0
E01022179,0
E01022180,2
E01022181,0
E01022182,0
E01022183,0
E01022184,0
E01022185,0
E01022186,0
E01022187,0
E01022189,0
E01022190,0
E01022191,0
E01022192,2
E01022193,0
E01022194,3
E01022195,0
E01022196,0
E01022197,0
E01022198,2
E01022199,0
E01022201,0
E01022202,0
E01022203,0
E01022204,0
E01022205,0
E01022206,0
E01022207,0
E01022208,0
E01022209,0
E01022210,2
E01022211,2
E01022212,0
E01022213,0
E01022214,0
E01022215,0
E01022216,0
E01022217,0
E01022218,2
E01022219,0
E01022220,0
E01022221,0
E01022222,0
E01022223,0
E01022224,0
E01022225,0
E01022226,2
E01022227,0
E01022228,2
E01022229,2
E01022230,0
E01022231,2
E01022232,2
E01022233,0
E01022234,0
E01022235,0
E01022236,2
E01022237,1
E01022238,1
E01022239,2
E01022240,2
E01022241,2
E01022242,2
E01022243,2
E01022244,2
E01022245,2
E01022246,0
E01022248,0
E01022249,0
E01022250,2
E01022251,2
E01022252,0
E01022253,2
E01022254,1
E01022255,0
E01022256,1
E01022257,0
E01022258,2
E01022259,0
E01022260,2
E01022261,2
E01022262,2
E01022263,0
E01022264,2
E01022265,2
E01022266,0
E01022267,0
E01022268,2
E01022269,2
E01022270,0
E01022271,0
E01022272,2
E01022273,0
E01022274,0
E01022275,0
E01022276,0
E01022277,0
E01022278,0
E01022279,0
E01022280,0
E01022281,0
E01022282,0
E01022283,0
E01022284,1
E01022285,1
E01022286,1
E01022287,2
E01022288,1
E01022289,1
E01022290,1
E01022291,1
E01022293,1
E01022294,1
E01022295,0
E01022296,2
E01022297,0
E01022298,0
E01022299,0
E01022300,2
E01022301,2
E01022302,2
E01022303,2
E01022304,0
E01022305,0
E01022306,0
E01022307,0
E01022308,0
E01022309,3
E01022310,1
E01022311,1
E01022312,2
E01022313,0
E01022314,0
E01022315,0
E01022316,0
E01022317,0
E01022318,0
E01022320,1
E01022321,2
E01022322,1
E01022324,1
E01022325,2
E01022326,3
E01022327,2
E01022328,1
E01022329,1
E01022330,2
E01022331,1
E01022332,1
E01022334,2
E01022335,2
E01022336,0
E01022338,2
E01022339,0
E01022340,0
E01022341,2
E01022342,0
E01022343,2
E01022344,2
E01022345,2
E01022347,1
E01022348,2
E01022350,0
E01022351,2
E01022352,0
E01022353,2
E01022354,0
E01022355,0
E01022356,0
E01022357,0
E01022358,2
E01022359,0
E01022360,0
E01022361,2
E01022362,0
E01022363,0
E01022365,3
E01022366,0
E01022367,0
E01022368,0
E01022369,0
E01022370,0
E01022371,0
E01022372,0
E01022373,2
E01022374,2
E01022376,0
E01022377,2
E01022378,0
E01022379,2
E01022380,0
E01022381,0
E01022382,0
E01022383,2
E01022384,0
E01022385,0
E01022386,0
E01022387,0
E01022388,2
E01022389,0
E01022390,0
E01022391,0
E01022392,0
E01022393,0
E01022394,0
E01022395,0
E01022396,0
E01022397,0
E01022398,0
E01022399,2
E01022400,2
E01022401,2
E01022402,2
E01022403,1
E01022404,0
E01022405,2
E01022406,0
E01022407,0
E01022408,0
E01022409,0
E01022410,2
E01022411,2
E01022412,0
E01022413,0
E01022414,2
E01022415,0
E01022416,2
E01022417,0
E01022418,0
E01022420,0
E01022421,2
E01022422,0
E01022423,0
E01022425,0
E01022426,0
E01022427,0
E01022428,1
E01022429,0
E01022430,0
E01022431,0
E01022432,0
E01022433,0
E01022434,0
E01022435,2
E01022436,0
E01022437,0
E01022438,0
E01022439,0
E01022440,2
E01022441,0
E01022442,0
E01022443,0
E01022444,0
E01022445,0
E01022446,0
E01022448,2
E01022449,0
E01022450,1
E01022451,0
E01022452,0
E01022453,0
E01022454,2
E01022455,0
E01022456,0
E01022457,1
E01022459,3
E01022460,2
E01022461,0
E01022462,0
E01022463,0
E01022464,2
E01022465,0
E01022466,0
E01022467,0
E01022468,0
E01022469,0
E01022470,0
E01022471,0
E01022472,0
E01022473,0
E01022474,2
E01022475,0
E01022476,0
E01022477,0
E01022478,2
E01022479,1
E01022480,2
E01022481,2
E01022482,2
E01022484,1
E01022485,2
E01022486,2
E01022489,0
E01022490,0
E01022491,0
E01022492,0
E01022493,0
E01022494,0
E01022495,0
E01022496,0
E01022497,0
E01022498,0
E01022499,0
E01022500,0
E01022502,0
E01022503,0
E01022504,0
E01022505,0
E01022506,2
E01022507,2
E01022509,0
E01022510,0
E01022511,0
E01022512,0
E01022513,0
E01022514,0
E01022515,0
E01022516,0
E01022517,0
E01022518,0
E01022519,0
E01022520,2
E01022521,0
E01022522,0
E01022523,1
E01022525,0
E01022526,2
E01022527,2
E01022528,0
E01022529,0
E01022530,0
E01022531,0
E01022532,0
E01022533,0
E01022534,0
E01022535,0
E01022537,0
E01022539,2
E01022540,1
E01022542,2
E01022543,2
E01022546,0
E01022547,0
E01022548,2
E01022549,1
E01022550,1
E01022551,2
E01022552,2
E01022553,0
E01022554,0
E01022555,0
E01022556,2
E01022557,0
E01022558,0
E01022559,0
E01022560,0
E01022561,0
E01022562,0
E01022563,0
E01022564,0
E01022565,0
E01022566,2
E01022568,2
E01022569,0
E01022570,0
E01022571,0
E01022572,0
E01022573,0
E01022574,2
E01022575,1
E01022576,2
E01022577,0
E01022578,0
E01022579,2
E01022580,0
E01022581,0
E01022582,0
E01022583,0
E01022584,2
E01022585,0
E01022586,0
E01022587,0
E01022588,0
E01022589,0
E01022590,0
E01022591,0
E01022592,0
E01022593,0
E01022594,0
E01022595,0
E01022596,0
E01022597,0
E01022599,0
E01022600,0
E01022601,0
E01022602,0
E01022603,2
E01022604,0
E01022605,0
E01022606,0
E01022607,0
E01022608,0
E01022610,0
E01022611,0
E01022613,0
E01022615,0
E01022616,2
E01022617,0
E01022618,0
E01022619,0
E01022620,0
E01022621,2
E01022622,0
E01022623,0
E01022624,0
E01022625,0
E01022627,0
E01022628,0
E01022629,0
E01022630,0
E01022631,0
E01022632,0
E01022633,0
E01022634,2
E01022635,2
E01022636,2
E01022639,0
E01022640,2
E01022641,2
E01022643,0
E01022644,0
E01022645,0
E01022646,0
E01022647,0
E01022648,2
E01022650,2
E01022651,0
E01022652,0
E01022653,0
E01022654,0
E01022656,2
E01022657,2
E01022658,0
E01022659,0
E01022660,2
E01022661,0
E01022662,0
E01022663,0
E01022664,0
E01022665,0
E01022666,3
E01022667,0
E01022668,2
E01022669,2
E01022670,1
E01022671,2
E01022672,2
E01022673,2
E01022674,0
E01022675,0
E01022676,0
E01022677,2
E01022678,2
E01022679,2
E01022680,1
E01022681,1
E01022682,0
E01022683,0
E01022684,0
E01022685,0
E01022686,0
E01022687,0
E01022688,0
E01022689,0
E01022690,2
E01022691,0
E01022692,0
E01022693,0
E01022694,0
E01022695,0
E01022696,0
E01022697,0
E01022698,0
E01022699,0
E01022700,2
E01022701,2
E01022702,0
E01022703,2
E01022704,0
E01022705,0
E01022706,0
E01022707,0
E01022708,0
E01022709,0
E01022710,2
E01022711,1
E01022712,0
E01022713,0
E01022714,0
E01022715,2
E01022716,2
E01022717,0
E01022718,0
E01022719,0
E01022720,0
E01022721,0
E01022722,0
E01022723,3
E01022724,0
E01022725,0
E01022726,0
E01022727,0
E01022728,3
E01022729,0
E01022730,0
E01022731,0
E01022732,1
E01022733,2
E01022734,1
E01022735,0
E01022736,2
E01022737,2
E01022738,1
E01022739,1
E01022740,0
E01022741,0
E01022742,0
E01022743,0
E01022744,0
E01022745,0
E01022746,0
E01022747,0
E01022748,0
E01022749,0
E01022750,0
E01022751,0
E01022752,0
E01022753,0
E01022754,0
E01022755,0
E01022756,0
E01022757,0
E01022758,0
E01022759,0
E01022760,2
E01022761,2
E01022762,0
E01022763,0
E01022764,2
E01022765,0
E01022766,0
E01022767,0
E01022768,0
E01022769,0
E01022770,0
E01022771,0
E01022772,0
E01022773,0
E01022774,0
E01022776,0
E01022777,2
E01022778,0
E01022780,0
E01022781,2
E01022782,0
E01022783,0
E01022784,0
E01022785,0
E01022786,0
E01022787,0
E01022788,0
E01022789,0
E01022790,0
E01022791,0
E01022792,0
E01022793,0
E01022794,0
E01022795,3
E01022796,0
E01022797,0
E01022798,0
E01022799,0
E01022800,2
E01022801,1
E01022802,2
E01022803,1
E01022804,2
E01022805,2
E01022806,2
E01022807,1
E01022810,3
E01022811,1
E01022812,2
E01022813,2
E01022814,2
E01022815,2
E01022816,3
E01022817,1
E01022818,1
E01022819,1
E01022823,2
E01022825,2
E01022826,0
E01022828,3
E01022829,0
E01022830,0
E01022831,3
E01022832,3
E01022833,1
E01022834,2
E01022835,2
E01022836,0
E01022837,0
E01022838,0
E01022839,1
E01022840,1
E01022841,1
E01022843,1
E01022845,3
E01022846,0
E01022847,0
E01022848,0
E01022849,0
E01022850,0
E01022851,0
E01022852,0
E01022853,0
E01022854,0
E01022855,0
E01022856,0
E01022859,0
E01022860,0
E01022861,0
E01022862,0
E01022863,0
E01022864,0
E01022865,0
E01022867,0
E01022868,0
E01022869,0
E01022870,0
E01022871,0
E01022872,0
E01022873,0
E01022874,0
E01022875,2
E01022876,0
E01022877,0
E01022878,0
E01022879,0
E01022880,2
E01022881,0
E01022882,0
E01022883,0
E01022884,0
E01022885,0
E01022887,0
E01022888,0
E01022889,0
E01022890,2
E01022891,0
E01022892,0
E01022893,0
E01022894,0
E01022895,0
E01022896,0
E01022897,0
E01022898,0
E01022899,1
E01022900,1
E01022901,1
E01022902,1
E01022903,1
E01022904,1
E01022906,1
E01022907,2
E01022908,1
E01022909,0
E01022910,3
E01022911,2
E01022913,1
E01022914,1
E01022915,1
E01022916,1
E01022917,1
E01022918,2
E01022919,2
E01022920,0
E01022921,0
E01022922,0
E01022924,2
E01022925,2
E01022926,0
E01022927,2
E01022928,0
E01022929,0
E01022930,0
E01022931,0
E01022934,1
E01022935,2
E01022936,2
E01022937,2
E01022938,2
E01022939,2
E01022940,2
E01022941,2
E01022942,1
E01022943,0
E01022944,0
E01022945,2
E01022946,0
E01022947,0
E01022948,2
E01022950,0
E01022951,0
E01022952,2
E01022953,1
E01022954,0
E01022955,0
E01022956,2
E01022957,2
E01022958,0
E01022960,2
E01022961,2
E01022962,2
E01022963,2
E01022964,1
E01022965,1
E01022969,1
E01022970,1
E01022971,0
E01022972,0
E01022973,2
E01022974,0
E01022975,0
E01022976,2
E01022977,0
E01022978,0
E01022979,0
E01022980,2
E01022981,0
E01022982,0
E01022983,0
E01022984,0
E01022985,0
E01022986,0
E01022987,0
E01022988,1
E01022989,0
E01022990,0
E01022991,0
E01022992,0
E01022993,3
E01022994,0
E01022995,0
E01022996,2
E01022997,0
E01022998,0
E01022999,0
E01023000,0
E01023001,0
E01023002,2
E01023003,0
E01023004,0
E01023005,0
E01023007,2
E01023008,2
E01023009,0
E01023010,2
E01023011,0
E01023012,0
E01023013,2
E01023014,2
E01023015,2
E01023016,0
E01023017,2
E01023018,1
E01023019,2
E01023020,0
E01023021,0
E01023022,2
E01023023,2
E01023024,0
E01023025,0
E01023026,0
E01023027,2
E01023028,2
E01023030,0
E01023031,2
E01023032,2
E01023033,2
E01023034,0
E01023035,0
E01023036,0
E01023037,2
E01023038,0
E01023039,2
E01023040,0
E01023041,0
E01023042,2
E01023043,0
E01023044,0
E01023045,0
E01023046,2
E01023047,0
E01023048,0
E01023049,0
E01023050,0
E01023051,0
E01023052,0
E01023053,0
E01023054,2
E01023055,1
E01023056,2
E01023057,2
E01023058,1
E01023059,0
E01023060,0
E01023061,2
E01023062,0
E01023064,0
E01023065,2
E01023066,0
E01023067,0
E01023068,2
E01023069,0
E01023070,3
E01023071,2
E01023072,0
E01023073,0
E01023074,2
E01023075,2
E01023076,0
E01023077,1
E01023078,0
E01023079,2
E01023080,0
E01023081,2
E01023082,2
E01023083,2
E01023084,0
E01023085,1
E01023086,2
E01023087,0
E01023088,1
E01023089,0
E01023090,0
E01023091,1
E01023092,0
E01023093,0
E01023094,0
E01023095,2
E01023096,0
E01023097,0
E01023098,2
E01023099,2
E01023100,2
E01023101,0
E01023102,0
E01023103,0
E01023104,2
E01023105,1
E01023106,1
E01023109,2
E01023110,2
E01023111,0
E01023112,0
E01023113,0
E01023114,0
E01023115,0
E01023116,2
E01023117,0
E01023118,3
E01023120,1
E01023121,2
E01023122,1
E01023123,2
E01023124,2
E01023125,2
E01023128,2
E01023129,2
E01023130,0
E01023131,2
E01023132,2
E01023133,0
E01023134,0
E01023135,2
E01023136,0
E01023137,2
E01023138,2
E01023139,2
E01023142,2
E01023144,3
E01023145,3
E01023146,2
E01023147,0
E01023148,0
E01023149,0
E01023150,2
E01023151,2
E01023152,0
E01023153,2
E01023154,1
E01023155,2
E01023158,0
E01023159,0
E01023160,0
E01023162,0
E01023163,0
E01023164,0
E01023165,0
E01023166,0
E01023167,0
E01023168,0
E01023169,0
E01023170,0
E01023171,0
E01023172,0
E01023173,0
E01023174,0
E01023175,0
E01023176,2
E01023177,0
E01023178,0
E01023179,2
E01023180,0
E01023182,0
E01023183,2
E01023184,0
E01023185,0
E01023186,0
E01023187,0
E01023188,0
E01023189,0
E01023190,0
E01023191,0
E01023192,2
E01023193,0
E01023194,0
E01023195,0
E01023196,0
E01023197,0
E01023198,0
E01023199,0
E01023200,0
E01023201,2
E01023202,1
E01023203,2
E01023204,2
E01023205,2
E01023206,2
E01023207,0
E01023209,0
E01023210,0
E01023212,0
E01023214,0
E01023215,0
E01023216,2
E01023217,0
E01023218,0
E01023219,2
E01023220,0
E01023221,0
E01023222,0
E01023223,2
E01023225,0
E01023226,0
E01023227,0
E01023228,0
E01023229,0
E01023230,0
E01023231,0
E01023232,0
E01023233,0
E01023234,0
E01023235,0
E01023236,0
E01023238,0
E01023239,0
E01023240,0
E01023241,0
E01023242,0
E01023243,0
E01023244,0
E01023245,0
E01023246,0
E01023247,0
E01023248,0
E01023249,0
E01023250,2
E01023251,3
E01023252,3
E01023253,0
E01023254,0
E01023255,2
E01023257,2
E01023258,2
E01023259,0
E01023263,0
E01023264,0
E01023265,0
E01023266,0
E01023267,0
E01023268,0
E01023269,0
E01023270,0
E01023271,0
E01023272,0
E01023273,0
E01023274,0
E01023275,0
E01023276,0
E01023277,0
E01023278,0
E01023279,0
E01023280,0
E01023281,0
E01023282,0
E01023284,0
E01023285,2
E01023286,0
E01023287,0
E01023288,0
E01023289,0
E01023290,0
E01023291,0
E01023292,0
E01023293,2
E01023294,1
E01023295,2
E01023296,2
E01023297,2
E01023298,2
E01023299,0
E01023300,1
E01023301,1
E01023302,1
E01023303,2
E01023304,2
E01023305,2
E01023306,2
E01023307,0
E01023308,0
E01023309,0
E01023310,1
E01023311,0
E01023312,0
E01023313,0
E01023314,2
E01023316,0
E01023317,2
E01023318,0
E01023319,0
E01023320,3
E01023321,0
E01023322,2
E01023323,1
E01023324,2
E01023325,2
E01023326,1
E01023327,2
E01023328,2
E01023329,2
E01023330,2
E01023331,2
E01023332,3
E01023333,1
E01023334,2
E01023335,2
E01023336,1
E01023337,1
E01023338,1
E01023340,3
E01023341,2
E01023342,2
E01023343,1
E01023344,2
E01023345,2
E01023346,1
E01023348,1
E01023349,2
E01023350,2
E01023351,2
E01023352,0
E01023354,0
E01023355,0
E01023357,1
E01023359,2
E01023360,0
E01023361,0
E01023362,0
E01023363,0
E01023364,0
E01023365,0
E01023366,2
E01023367,0
E01023368,0
E01023369,2
E01023370,0
E01023371,0
E01023372,0
E01023373,0
E01023374,0
E01023375,0
E01023376,0
E01023377,0
E01023378,0
E01023379,0
E01023380,0
E01023381,0
E01023382,2
E01023383,0
E01023384,2
E01023385,0
E01023386,2
